"","listing_id","Mean","Max","Min","Median","Std"
"872",877468,25,31,13,26,6
"873",877521,30,31,28,30,1
"874",877551,26,31,17,30,7
"875",877753,8,14,4,8,4
"876",877757,20,31,10,20,11
"877",879178,25,31,3,30,9
"878",879298,30,31,28,30,1
"879",879317,26,31,1,30,10
"880",879438,24,31,1,30,10
"881",880594,15,27,3,14,7
"882",880940,16,29,7,14,9
"883",882556,24,31,6,28,9
"884",882747,18,24,2,20,7
"885",884057,7,14,1,6,5
"886",884072,28,31,3,30,8
"887",885420,26,31,2,30,10
"888",885823,10,15,5,10,7
"889",885875,8,14,2,10,5
"890",887180,23,31,3,30,10
"891",887478,21,31,5,28,14
"892",888107,11,26,1,8,8
"893",888170,25,31,3,30,9
"894",888255,20,30,9,22,8
"895",889410,16,31,1,19,12
"896",889424,18,31,1,22,13
"897",889443,13,26,3,7,10
"898",890764,27,31,18,29,5
"899",891140,29,31,13,31,5
"900",891252,18,31,3,22,11
"901",892628,25,31,3,30,9
"902",893899,9,16,1,9,6
"903",894181,11,24,2,9,6
"904",894215,23,31,1,30,15
"905",894233,25,31,1,30,10
"906",894300,12,25,1,12,7
"907",894486,21,28,16,18,6
"908",895316,21,31,3,30,12
"909",895451,29,31,3,31,6
"910",895530,1,1,1,1,NA
"911",896866,18,31,2,20,11
"912",896960,26,31,1,30,10
"913",897027,26,31,1,30,9
"914",897387,7,27,1,2,11
"915",898700,26,31,3,30,9
"916",898906,16,30,3,13,9
"917",902728,20,31,3,29,13
"918",902772,16,31,6,11,10
"919",902984,20,29,3,27,12
"920",905885,26,31,1,30,10
"921",906025,22,31,3,26,10
"922",906086,5,16,1,2,6
"923",907310,8,18,4,6,5
"924",907403,23,31,1,30,11
"925",908809,14,26,1,14,9
"926",909118,14,26,2,16,10
"927",911440,27,31,1,30,8
"928",911448,30,31,28,31,1
"929",913403,11,12,10,11,1
"930",914936,26,31,3,30,10
"931",914960,4,5,4,4,1
"932",915054,11,23,5,7,8
"933",915261,29,31,22,30,4
"934",915277,8,15,1,8,10
"935",915286,26,31,14,29,8
"936",915294,22,31,3,30,11
"937",915309,19,31,5,15,11
"938",915712,24,31,18,24,7
"939",916847,21,31,1,24,10
"940",917273,19,30,5,22,9
"941",918655,23,30,12,26,9
"942",918727,26,31,1,30,10
"943",918892,25,31,9,30,8
"944",919756,26,31,6,30,8
"945",921555,30,31,26,30,2
"946",923880,24,31,1,30,11
"947",925829,24,31,2,28,10
"948",925840,18,31,10,16,8
"949",925890,17,27,1,20,10
"950",925973,22,31,2,24,9
"951",928035,18,24,2,20,7
"952",928416,9,17,4,7,7
"953",929559,8,12,4,9,3
"954",929762,25,31,1,30,9
"955",929864,16,28,9,14,7
"956",929947,14,20,3,19,10
"957",930002,11,21,3,10,7
"958",931559,29,31,3,31,5
"959",933250,16,31,2,16,10
"960",933281,28,31,1,30,8
"961",934497,23,28,6,26,8
"962",934543,13,31,5,12,7
"963",934624,28,31,2,30,8
"964",934868,9,16,2,9,7
"965",936258,18,30,7,19,7
"966",936436,21,31,7,20,8
"967",936439,23,31,1,27,10
"968",936569,16,27,6,16,15
"969",936655,21,31,3,27,10
"970",938208,21,30,3,26,12
"971",939358,30,31,29,30,1
"972",939748,14,26,4,14,8
"973",940240,4,4,3,4,1
"974",941485,2,2,1,2,1
"975",941531,28,31,3,30,8
"976",941603,18,31,4,16,10
"977",943047,27,30,25,27,3
"978",943111,30,31,28,31,1
"979",943247,28,31,1,30,7
"980",944360,19,31,1,18,10
"981",944526,26,31,1,30,8
"982",945675,29,31,2,31,6
"983",945795,17,29,1,19,8
"984",948065,13,28,1,12,11
"985",948126,14,31,1,13,10
"986",948133,13,22,1,12,7
"987",949950,24,31,3,28,12
"988",950400,5,7,3,5,2
"989",952136,26,31,19,28,5
"990",952331,20,31,1,25,11
"991",954042,16,28,3,21,11
"992",955592,25,31,13,26,6
"993",955738,20,31,3,28,13
"994",958425,28,31,1,31,7
"995",960394,5,9,1,5,6
"996",960499,24,31,14,26,7
"997",962444,21,28,15,21,4
"998",964589,2,2,2,2,NA
"999",964701,4,7,1,3,3
"1000",966109,16,29,3,16,18
"1001",966368,26,31,3,30,10
"1002",966583,28,31,2,30,8
"1003",966602,6,11,2,6,5
"1004",967925,20,29,5,27,13
"1005",967953,12,14,9,13,3
"1006",968102,30,31,27,30,1
"1007",968213,2,2,2,2,NA
"1008",968236,17,28,12,12,9
"1009",968239,27,31,16,29,5
"1010",968248,15,25,4,18,9
"1011",968258,25,31,1,30,10
"1012",969331,2,3,1,2,1
"1013",969507,29,29,29,29,NA
"1014",969510,28,31,3,30,8
"1015",969603,10,18,4,10,5
"1016",969742,17,30,3,20,10
"1017",969774,8,14,1,8,9
"1018",971430,21,31,14,19,7
"1019",971523,24,31,13,26,7
"1020",971690,27,31,1,30,8
"1021",973790,25,31,2,30,11
"1022",973925,20,31,1,21,10
"1023",974204,16,19,15,16,2
"1024",974231,20,31,1,22,12
"1025",975760,16,28,7,16,9
"1026",976385,9,20,1,8,8
"1027",978337,26,31,2,30,9
"1028",978346,2,2,2,2,0
"1029",980588,7,12,2,7,7
"1030",982287,26,31,3,30,9
"1031",982472,24,31,1,28,9
"1032",982630,8,8,8,8,NA
"1033",983962,29,31,3,30,5
"1034",985394,12,25,2,10,10
"1035",985919,10,11,8,10,2
"1036",986193,25,31,1,29,11
"1037",986246,22,31,2,30,11
"1038",988455,6,9,4,4,2
"1039",988736,25,31,3,30,9
"1040",990525,16,25,5,15,6
"1041",993286,26,31,3,30,9
"1042",999288,28,31,6,30,7
"1043",999748,21,31,1,30,13
"1044",1001315,21,29,6,28,11
"1045",1002333,28,31,1,30,7
"1046",1003966,28,31,3,30,8
"1047",1004303,17,27,3,18,11
"1048",1004363,24,31,15,24,7
"1049",1004507,26,31,13,30,7
"1050",1004925,22,23,21,22,1
"1051",1007284,16,30,3,15,9
"1052",1007353,30,31,28,31,1
"1053",1014544,10,24,2,8,8
"1054",1016415,19,31,3,19,8
"1055",1016503,23,31,5,28,12
"1056",1016739,20,31,6,20,9
"1057",1018623,10,21,2,8,7
"1058",1018911,14,17,11,13,3
"1059",1019779,26,31,1,30,9
"1060",1019973,29,31,19,30,4
"1061",1022224,27,31,3,30,8
"1062",1022455,26,31,6,30,9
"1063",1022780,15,30,3,14,12
"1064",1024938,25,31,5,30,10
"1065",1030330,26,31,2,30,10
"1066",1030668,21,31,2,26,12
"1067",1030731,12,26,3,11,7
"1068",1034931,20,30,8,24,8
"1069",1035059,16,29,3,15,9
"1070",1035281,27,31,8,30,7
"1071",1036886,23,31,3,29,12
"1072",1036935,26,31,1,30,9
"1073",1037800,22,31,4,26,9
"1074",1043111,27,31,2,30,9
"1075",1043139,20,23,9,21,5
"1076",1046319,27,31,10,29,6
"1077",1046389,24,31,3,28,9
"1078",1047087,10,17,3,10,6
"1079",1047189,27,31,3,30,7
"1080",1048608,23,31,2,26,9
"1081",1050367,25,31,1,30,9
"1082",1050438,4,4,4,4,NA
"1083",1051773,11,28,3,7,12
"1084",1051820,23,31,3,28,10
"1085",1051911,20,31,1,29,14
"1086",1052007,30,31,28,31,1
"1087",1054078,27,31,16,30,6
"1088",1054102,29,31,3,30,5
"1089",1054117,27,31,1,30,10
"1090",1054186,26,31,1,30,9
"1091",1054663,29,31,3,30,5
"1092",1056566,16,23,6,16,5
"1093",1056570,28,31,15,30,4
"1094",1057696,28,31,3,30,7
"1095",1057776,27,31,1,30,9
"1096",1060458,18,30,6,20,9
"1097",1060530,7,14,1,6,6
"1098",1067069,23,31,1,30,13
"1099",1067243,25,31,6,28,7
"1100",1072785,29,31,1,31,7
"1101",1072944,25,31,3,30,9
"1102",1073607,14,31,1,10,11
"1103",1074777,21,31,5,28,14
"1104",1077148,25,31,7,28,9
"1105",1077350,28,31,3,30,6
"1106",1077410,16,31,3,16,9
"1107",1077424,2,5,1,1,2
"1108",1077573,28,31,1,30,8
"1109",1077610,25,31,12,28,8
"1110",1077685,13,31,4,8,11
"1111",1077803,27,31,6,30,7
"1112",1078249,7,14,3,6,4
"1113",1080411,26,31,1,30,9
"1114",1080742,17,31,1,16,9
"1115",1081139,26,31,6,29,7
"1116",1084000,27,31,2,30,8
"1117",1084358,26,31,3,28,8
"1118",1084573,19,31,2,29,13
"1119",1087598,12,12,12,12,NA
"1120",1087925,24,31,1,30,11
"1121",1088417,16,22,6,19,9
"1122",1090153,5,13,2,2,5
"1123",1090568,25,31,2,28,9
"1124",1090747,20,31,1,21,12
"1125",1091415,30,31,28,31,1
"1126",1093864,22,28,8,25,8
"1127",1095271,27,31,9,30,6
"1128",1095465,21,31,5,25,10
"1129",1097778,27,31,13,30,7
"1130",1098028,16,31,2,12,10
"1131",1098184,29,31,28,29,1
"1132",1098211,28,31,3,30,8
"1133",1100380,28,31,3,30,8
"1134",1101567,23,31,1,30,11
"1135",1104499,21,31,3,28,11
"1136",1104826,18,31,5,22,9
"1137",1104828,27,31,3,30,8
"1138",1104887,24,31,3,26,8
"1139",1104987,28,31,2,30,7
"1140",1105656,29,31,3,30,6
"1141",1106059,18,31,1,29,13
"1142",1107512,16,31,1,11,13
"1143",1107849,9,11,6,10,3
"1144",1108119,21,31,2,28,12
"1145",1108444,4,4,4,4,NA
"1146",1108445,21,31,1,30,17
"1147",1110506,10,18,1,10,6
"1148",1110794,25,31,1,30,11
"1149",1110985,20,31,1,29,13
"1150",1113059,14,28,3,12,9
"1151",1113565,25,31,4,29,10
"1152",1115298,24,31,12,28,9
"1153",1115376,20,25,15,20,7
"1154",1115491,16,28,7,16,7
"1155",1115498,28,30,27,28,2
"1156",1115538,27,31,1,30,8
"1157",1115813,26,31,1,30,10
"1158",1117799,30,31,28,30,2
"1159",1118116,24,31,13,24,6
"1160",1118485,21,31,3,26,11
"1161",1118649,3,5,1,2,2
"1162",1118675,28,31,19,30,4
"1163",1118713,24,31,2,30,10
"1164",1118803,27,31,15,29,5
"1165",1119445,29,31,3,30,6
"1166",1121561,23,31,5,24,8
"1167",1121899,16,31,2,16,12
"1168",1121918,17,31,1,19,10
"1169",1122082,27,31,3,30,8
"1170",1122142,30,31,28,30,2
"1171",1122657,28,31,3,30,8
"1172",1122772,26,31,1,30,8
"1173",1123132,26,31,3,30,8
"1174",1124908,6,6,6,6,NA
"1175",1124949,16,29,3,14,12
"1176",1125346,30,31,28,30,1
"1177",1125557,8,12,3,8,6
"1178",1127577,29,31,20,30,3
"1179",1127679,8,15,1,6,6
"1180",1128749,23,31,3,26,9
"1181",1128844,24,31,14,24,5
"1182",1130492,29,31,20,30,3
"1183",1130697,6,6,6,6,NA
"1184",1130919,11,18,5,9,7
"1185",1131054,17,31,3,15,9
"1186",1131503,8,19,1,4,10
"1187",1132836,21,31,2,22,10
"1188",1133391,30,31,28,31,1
"1189",1133464,28,31,3,30,7
"1190",1135368,14,28,1,14,19
"1191",1135581,23,30,9,26,7
"1192",1135725,20,29,12,18,8
"1193",1138483,23,31,3,30,10
"1194",1138671,17,21,14,16,4
"1195",1139339,25,28,22,25,4
"1196",1139616,19,31,7,18,9
"1197",1141803,11,26,5,8,7
"1198",1142027,26,31,10,30,8
"1199",1142132,27,31,14,31,8
"1200",1142151,28,31,5,30,7
"1201",1142851,29,31,1,31,7
"1202",1143151,18,31,5,15,10
"1203",1143185,25,31,1,30,10
"1204",1145189,3,4,2,2,1
"1205",1145309,16,28,2,19,13
"1206",1145502,30,31,28,30,1
"1207",1145567,1,1,1,1,NA
"1208",1145654,12,23,2,12,9
"1209",1148972,20,31,1,23,11
"1210",1149038,14,28,2,16,10
"1211",1151506,19,31,2,18,11
"1212",1154741,26,31,4,30,9
"1213",1157192,26,31,4,30,10
"1214",1157408,28,31,24,28,3
"1215",1157595,28,31,1,30,7
"1216",1158413,4,8,1,3,4
"1217",1160131,10,24,3,6,7
"1218",1160171,24,31,3,29,10
"1219",1161169,19,31,3,20,11
"1220",1161216,26,31,1,30,8
"1221",1161392,30,31,24,30,2
"1222",1163772,24,24,24,24,NA
"1223",1164224,4,6,1,4,3
"1224",1164589,17,31,2,18,15
"1225",1165383,18,31,2,21,10
"1226",1165868,27,31,3,30,7
"1227",1168005,17,28,7,18,7
"1228",1168706,28,31,21,30,3
"1229",1168929,25,31,3,30,10
"1230",1169717,13,28,1,12,8
"1231",1169841,12,28,1,13,8
"1232",1170239,13,31,4,11,8
"1233",1171089,13,28,5,11,7
"1234",1171108,10,20,1,10,6
"1235",1171118,9,21,1,10,6
"1236",1171606,27,31,20,28,3
"1237",1171703,18,31,1,20,12
"1238",1173408,26,31,2,30,9
"1239",1174839,27,31,1,30,9
"1240",1175849,8,30,2,2,10
"1241",1175900,29,31,15,30,5
"1242",1176447,25,31,3,30,11
"1243",1178345,25,31,1,30,10
"1244",1180462,18,28,4,18,7
"1245",1180498,29,31,11,31,5
"1246",1180717,20,31,2,24,11
"1247",1180760,29,31,21,30,3
"1248",1180925,3,3,3,3,NA
"1249",1181214,27,31,3,30,8
"1250",1181381,23,31,3,30,10
"1251",1181385,2,4,1,2,2
"1252",1183434,30,31,28,31,1
"1253",1184688,25,31,9,28,7
"1254",1184719,14,28,1,14,10
"1255",1184869,19,31,3,24,10
"1256",1187080,29,31,3,30,6
"1257",1187175,12,28,4,7,10
"1258",1187431,10,13,8,10,4
"1259",1188270,26,31,3,30,10
"1260",1188276,22,31,1,28,11
"1261",1191758,28,31,3,30,7
"1262",1192206,26,31,6,30,9
"1263",1192706,29,31,3,30,6
"1264",1195108,27,31,16,30,5
"1265",1195221,23,30,8,25,8
"1266",1195505,14,21,7,16,6
"1267",1195527,12,31,2,8,10
"1268",1195758,13,22,1,14,8
"1269",1196815,27,31,3,30,9
"1270",1196930,2,2,2,2,0
"1271",1198794,13,22,2,14,8
"1272",1201600,18,31,1,20,10
"1273",1202492,26,30,21,27,3
"1274",1203574,26,31,3,30,8
"1275",1204148,15,24,5,16,10
"1276",1204263,20,31,3,20,11
"1277",1204336,24,31,1,30,12
"1278",1206419,15,28,2,17,10
"1279",1206595,25,31,3,30,9
"1280",1210111,17,31,1,18,14
"1281",1210300,28,31,17,30,5
"1282",1210374,23,31,3,28,9
"1283",1210431,8,9,8,8,1
"1284",1211041,26,31,3,30,9
"1285",1211285,25,29,20,25,3
"1286",1213736,26,31,3,30,9
"1287",1217951,26,31,8,28,6
"1288",1218594,23,31,6,27,9
"1289",1224029,29,31,3,30,6
"1290",1224120,25,31,3,30,10
"1291",1224525,28,31,1,31,7
"1292",1224685,29,31,19,30,3
"1293",1226420,27,31,10,31,9
"1294",1226451,24,31,3,30,11
"1295",1226644,29,31,3,31,5
"1296",1227018,22,31,6,29,10
"1297",1229459,23,31,16,22,6
"1298",1229521,29,31,24,30,3
"1299",1229797,28,31,6,30,7
"1300",1230182,22,31,7,22,7
"1301",1230573,12,28,3,10,9
"1302",1230684,27,31,1,30,8
"1303",1231445,2,3,2,2,1
"1304",1232965,27,31,3,30,8
"1305",1233652,4,7,1,4,4
"1306",1236874,16,31,5,17,8
"1307",1237445,14,18,6,17,7
"1308",1240204,24,31,1,30,13
"1309",1240504,10,10,10,10,NA
"1310",1240830,17,30,2,20,8
"1311",1240947,9,18,1,10,5
"1312",1243792,24,31,3,27,9
"1313",1244376,24,31,2,30,12
"1314",1244680,28,31,20,30,5
"1315",1247395,27,31,1,30,8
"1316",1253300,22,31,5,29,12
"1317",1253351,24,31,1,30,12
"1318",1253710,28,31,3,30,6
"1319",1254177,11,30,1,6,13
"1320",1254971,27,31,5,30,8
"1321",1257538,16,31,1,16,15
"1322",1257571,25,31,8,29,9
"1323",1257630,28,31,4,30,7
"1324",1257690,29,29,29,29,NA
"1325",1257706,25,31,3,30,9
"1326",1257989,24,31,5,28,9
"1327",1258281,28,31,3,30,8
"1328",1260530,17,28,2,19,8
"1329",1260805,22,31,8,24,11
"1330",1261204,29,31,20,30,3
"1331",1261845,19,31,14,16,6
"1332",1264696,21,29,7,22,8
"1333",1264921,29,31,3,30,6
"1334",1265387,21,31,1,24,11
"1335",1265507,24,31,1,30,11
"1336",1268187,25,31,3,29,9
"1337",1268804,26,31,6,30,10
"1338",1270967,26,31,3,30,7
"1339",1271321,29,31,19,30,4
"1340",1271772,28,31,3,30,6
"1341",1271837,24,31,3,28,11
"1342",1273033,29,31,1,31,7
"1343",1276569,27,31,6,30,8
"1344",1276633,28,31,6,30,6
"1345",1276799,12,30,3,13,8
"1346",1277198,18,29,12,16,7
"1347",1277630,28,31,3,30,8
"1348",1280717,17,31,3,18,10
"1349",1280989,26,31,3,30,8
"1350",1281339,25,31,1,28,9
"1351",1282271,27,31,1,30,9
"1352",1284948,25,31,17,30,7
"1353",1285342,27,31,3,30,8
"1354",1286416,16,31,2,16,16
"1355",1288944,26,31,5,30,10
"1356",1289008,20,31,3,29,13
"1357",1290235,18,31,2,28,15
"1358",1292602,26,31,3,30,7
"1359",1295993,24,31,1,28,9
"1360",1296226,27,31,1,30,10
"1361",1297922,17,31,9,11,12
"1362",1298139,30,31,18,31,3
"1363",1298990,25,31,1,30,12
"1364",1299303,24,31,2,30,10
"1365",1301693,25,31,14,28,6
"1366",1301720,18,29,13,15,7
"1367",1302222,7,21,2,2,9
"1368",1303031,29,31,21,30,4
"1369",1305404,30,31,28,31,1
"1370",1305712,14,31,2,5,15
"1371",1305725,25,31,5,29,9
"1372",1306545,27,31,3,30,10
"1373",1309593,30,31,25,31,2
"1374",1310308,14,25,2,13,8
"1375",1314482,4,4,4,4,0
"1376",1317388,4,8,2,4,3
"1377",1317571,27,31,3,30,8
"1378",1318040,25,31,1,30,10
"1379",1321338,22,31,6,24,8
"1380",1321468,28,31,3,30,6
"1381",1321603,24,30,11,27,9
"1382",1321872,27,31,1,30,8
"1383",1322620,27,31,1,30,8
"1384",1328129,28,31,3,30,8
"1385",1329486,29,31,3,31,5
"1386",1333015,19,31,1,25,14
"1387",1333913,24,31,2,30,10
"1388",1336819,18,31,3,17,9
"1389",1336900,26,31,6,30,9
"1390",1336924,19,28,5,18,8
"1391",1337302,24,31,1,30,11
"1392",1337604,30,31,28,31,1
"1393",1341183,15,31,5,12,8
"1394",1344555,28,31,3,30,7
"1395",1344961,29,31,1,30,7
"1396",1345697,28,31,23,29,3
"1397",1347165,25,31,14,29,7
"1398",1347273,13,27,4,9,10
"1399",1347376,24,31,1,30,10
"1400",1347473,20,28,10,22,8
"1401",1347611,21,29,5,29,14
"1402",1349760,12,14,10,11,2
"1403",1349941,16,24,2,17,7
"1404",1350061,29,31,3,30,6
"1405",1350110,27,31,3,30,8
"1406",1350519,29,31,28,28,2
"1407",1350570,10,16,4,10,5
"1408",1350598,28,31,3,30,7
"1409",1352336,24,31,1,29,10
"1410",1352543,28,31,4,30,7
"1411",1353105,25,31,1,30,9
"1412",1353509,26,31,10,28,7
"1413",1353605,17,31,3,14,11
"1414",1357754,30,31,26,30,2
"1415",1360673,28,31,15,30,5
"1416",1362033,14,20,8,14,8
"1417",1362144,30,31,30,30,1
"1418",1364351,21,31,1,25,11
"1419",1364359,26,31,3,30,9
"1420",1365195,26,31,4,30,10
"1421",1365253,27,31,4,30,8
"1422",1365719,30,31,29,30,1
"1423",1366224,23,31,3,29,11
"1424",1367578,26,31,1,30,9
"1425",1370654,26,31,3,30,9
"1426",1372558,19,29,12,16,5
"1427",1375048,29,31,17,30,4
"1428",1378477,24,31,1,29,11
"1429",1379059,21,29,13,21,11
"1430",1382456,23,31,1,30,12
"1431",1382509,29,31,3,31,5
"1432",1382540,19,31,3,22,11
"1433",1382811,27,31,1,30,10
"1434",1382832,29,31,11,30,5
"1435",1382966,23,31,3,28,11
"1436",1383113,26,31,5,30,9
"1437",1383416,24,31,3,29,9
"1438",1384316,21,29,12,21,6
"1439",1384708,30,31,28,30,1
"1440",1384812,12,29,2,8,11
"1441",1387836,28,31,3,30,7
"1442",1394532,25,31,1,29,10
"1443",1394808,26,31,9,30,9
"1444",1394990,19,28,8,19,8
"1445",1395413,30,31,25,30,2
"1446",1399711,26,31,5,30,9
"1447",1403812,27,31,3,30,7
"1448",1405146,24,31,10,28,9
"1449",1408487,8,12,5,6,4
"1450",1408494,17,29,5,18,9
"1451",1408758,28,31,1,31,7
"1452",1409169,15,28,2,14,10
"1453",1409330,29,29,29,29,NA
"1454",1412698,29,31,3,30,5
"1455",1416919,29,31,28,28,2
"1456",1416963,25,31,1,30,11
"1457",1417018,10,24,2,6,8
"1458",1417184,25,31,1,30,9
"1459",1417229,12,23,1,12,16
"1460",1417259,21,31,5,22,10
"1461",1417355,30,31,29,29,1
"1462",1418577,2,3,1,2,1
"1463",1422823,18,29,2,20,9
"1464",1422890,14,31,1,10,12
"1465",1428128,6,10,3,4,3
"1466",1428833,24,30,19,22,5
"1467",1430284,30,31,28,30,1
"1468",1430600,11,28,1,6,12
"1469",1433472,7,12,2,7,7
"1470",1434241,24,28,18,26,4
"1471",1434484,29,31,3,31,5
"1472",1434778,23,31,5,28,12
"1473",1439099,27,31,2,30,8
"1474",1441859,26,31,15,28,7
"1475",1443399,27,31,5,29,8
"1476",1446354,19,27,7,21,6
"1477",1446372,29,31,1,31,7
"1478",1446668,25,31,3,30,9
"1479",1447802,24,31,3,30,10
"1480",1450413,14,31,3,10,10
"1481",1450536,23,31,1,29,10
"1482",1451001,27,31,3,30,7
"1483",1451160,7,19,2,6,6
"1484",1451209,26,31,18,28,5
"1485",1451382,26,31,3,30,9
"1486",1451733,25,31,10,29,10
"1487",1452547,22,30,7,27,10
"1488",1452636,26,31,20,28,5
"1489",1456441,29,29,29,29,NA
"1490",1456826,25,31,3,29,8
"1491",1457378,28,31,13,30,5
"1492",1458285,25,31,2,30,10
"1493",1462291,22,22,22,22,NA
"1494",1463167,14,24,4,14,14
"1495",1464457,7,14,1,6,5
"1496",1467925,17,28,5,16,8
"1497",1468578,29,31,8,30,6
"1498",1469185,17,31,4,17,9
"1499",1472613,8,19,2,5,7
"1500",1472836,14,20,8,14,8
"1501",1477506,7,16,1,7,4
"1502",1477777,17,28,4,17,8
"1503",1479566,23,31,6,28,10
"1504",1480417,15,28,3,15,10
"1505",1481232,17,29,5,18,8
"1506",1481361,17,31,2,12,12
"1507",1481373,15,28,2,15,18
"1508",1484016,9,26,2,4,10
"1509",1484025,16,27,6,15,11
"1510",1484181,1,1,1,1,NA
"1511",1484262,30,31,28,30,1
"1512",1484520,21,30,5,24,9
"1513",1485488,16,30,5,14,11
"1514",1489780,28,31,3,31,8
"1515",1489994,9,17,4,6,5
"1516",1490093,30,31,29,31,1
"1517",1490589,17,30,2,16,12
"1518",1494567,19,31,7,18,10
"1519",1495520,29,31,1,30,6
"1520",1496721,29,31,3,30,6
"1521",1497797,25,31,3,29,10
"1522",1500061,27,31,2,30,9
"1523",1500360,23,31,5,27,8
"1524",1501385,27,31,3,30,9
"1525",1504568,11,28,1,11,11
"1526",1504965,16,29,5,15,9
"1527",1508629,8,14,3,10,5
"1528",1508643,28,31,2,30,7
"1529",1509047,23,31,5,28,10
"1530",1509789,20,31,1,28,12
"1531",1511875,28,31,1,30,7
"1532",1511912,26,31,3,30,9
"1533",1515571,27,31,3,30,9
"1534",1516013,16,30,3,16,9
"1535",1516135,26,31,1,30,9
"1536",1516913,24,31,1,30,10
"1537",1518326,28,31,3,30,8
"1538",1521151,17,30,6,16,8
"1539",1521258,22,31,1,25,9
"1540",1521754,28,31,3,30,6
"1541",1521901,24,31,3,26,9
"1542",1523555,26,31,1,30,10
"1543",1526582,26,31,5,30,9
"1544",1527695,27,31,3,30,8
"1545",1527938,4,5,2,4,2
"1546",1530806,9,23,1,6,7
"1547",1532554,24,31,18,22,6
"1548",1535905,25,31,3,29,8
"1549",1537474,29,31,1,31,7
"1550",1538862,28,31,19,30,5
"1551",1539541,13,28,4,13,9
"1552",1540774,27,31,14,30,6
"1553",1543089,10,20,2,8,8
"1554",1543241,15,28,2,18,9
"1555",1543298,24,31,9,28,7
"1556",1543490,23,31,2,27,12
"1557",1543505,23,31,1,30,13
"1558",1543530,3,3,3,3,NA
"1559",1543576,25,31,6,30,9
"1560",1543644,25,31,2,29,11
"1561",1544075,20,31,3,24,12
"1562",1546213,23,31,5,28,12
"1563",1546866,8,14,1,8,9
"1564",1547148,26,31,6,30,9
"1565",1547196,29,31,3,30,5
"1566",1547305,27,31,3,30,9
"1567",1547664,21,29,2,26,9
"1568",1548155,26,31,2,30,9
"1569",1548191,11,20,2,11,13
"1570",1548205,28,31,1,30,7
"1571",1552295,18,31,2,18,14
"1572",1552818,27,31,13,30,6
"1573",1553906,6,15,2,5,5
"1574",1557815,16,16,16,16,NA
"1575",1558206,21,31,1,25,12
"1576",1559230,20,31,5,22,10
"1577",1562368,16,23,2,19,9
"1578",1562565,15,30,1,12,13
"1579",1562695,26,31,2,30,9
"1580",1562988,18,31,2,17,13
"1581",1565638,1,1,1,1,NA
"1582",1570869,20,31,9,21,7
"1583",1571117,18,29,3,20,9
"1584",1571412,1,1,1,1,NA
"1585",1571544,13,31,2,5,13
"1586",1575523,16,31,2,11,13
"1587",1576299,27,31,20,30,4
"1588",1578731,29,31,3,30,6
"1589",1579316,25,31,1,30,12
"1590",1580224,10,27,1,8,8
"1591",1580229,2,4,1,2,2
"1592",1580239,7,19,2,4,8
"1593",1584102,18,31,8,14,10
"1594",1584760,26,31,3,28,7
"1595",1588738,3,4,1,3,1
"1596",1588875,9,18,3,5,8
"1597",1590615,7,14,2,7,4
"1598",1593435,22,31,1,23,9
"1599",1594204,8,17,2,4,6
"1600",1594413,28,31,3,30,6
"1601",1596032,10,23,1,8,10
"1602",1596099,25,31,3,30,10
"1603",1598045,11,29,3,6,12
"1604",1598143,27,31,9,30,7
"1605",1598651,16,27,5,16,11
"1606",1598999,16,31,3,12,12
"1607",1599274,28,31,21,30,5
"1608",1603875,23,30,2,28,10
"1609",1603947,29,31,3,30,6
"1610",1606083,16,28,4,16,17
"1611",1606341,17,26,10,15,5
"1612",1609299,10,12,7,10,4
"1613",1610045,22,31,1,29,13
"1614",1610088,27,31,3,30,8
"1615",1610355,2,4,1,2,1
"1616",1611256,29,31,1,31,7
"1617",1611465,3,5,1,3,3
"1618",1611721,14,27,4,14,10
"1619",1614471,24,31,9,27,7
"1620",1615162,30,31,28,30,2
"1621",1615247,28,31,1,30,8
"1622",1615262,23,31,3,30,12
"1623",1615666,1,1,1,1,NA
"1624",1615815,25,31,12,28,8
"1625",1620155,26,31,1,30,10
"1626",1620193,16,31,2,16,9
"1627",1620234,8,15,1,8,10
"1628",1620237,9,26,1,7,9
"1629",1621050,20,31,7,19,10
"1630",1624855,17,31,1,14,12
"1631",1624911,16,31,4,11,11
"1632",1625319,25,31,1,30,12
"1633",1626812,3,5,1,3,3
"1634",1626850,25,31,2,30,11
"1635",1629368,27,31,3,30,7
"1636",1629891,27,31,15,29,6
"1637",1630389,30,31,28,30,1
"1638",1633652,14,27,1,13,9
"1639",1633781,13,21,4,13,6
"1640",1633873,27,31,4,30,9
"1641",1634052,25,31,2,30,10
"1642",1637249,6,15,2,3,6
"1643",1637627,18,28,3,20,9
"1644",1637981,23,31,4,30,11
"1645",1637994,25,31,3,30,12
"1646",1641324,12,23,1,12,16
"1647",1641753,22,31,5,29,11
"1648",1642648,26,31,3,30,9
"1649",1645266,25,31,1,30,10
"1650",1646573,25,31,1,30,10
"1651",1646742,19,31,2,22,11
"1652",1647178,26,31,3,30,9
"1653",1648085,29,31,3,30,5
"1654",1651696,16,27,3,19,10
"1655",1652037,11,22,4,10,6
"1656",1656860,10,17,4,10,9
"1657",1656999,4,6,1,4,2
"1658",1660788,27,31,1,30,9
"1659",1664928,21,30,11,23,7
"1660",1665323,16,31,1,16,9
"1661",1665635,27,31,1,30,10
"1662",1665907,28,31,3,30,8
